"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-87.705888,40.079652,"Fraxinus pennsylvanica","United States","Illinois","Vermilion","","2006/07/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2006,0.194464949673626,49,1,1
-86.927524,35.513959,"Fraxinus pennsylvanica","United States","Tennessee","Maury","","1997/12/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1997,0.199046718581127,53,1,1
-86.918094,45.837084,"Fraxinus pennsylvanica","United States","Michigan","Delta","","2008/06/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2008,0.188345129647547,53,1,8
-86.923321,46.018615,"Fraxinus pennsylvanica","United States","Michigan","Delta","","2007/05/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","18","","","","plot",2007,0.188148074168668,53,1,8
-86.94,31.86,"Fraxinus pennsylvanica","United States","Alabama","Wilcox","","1990/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1990,728.892953258105,53,1,3
-86.862648,34.499152,"Fraxinus pennsylvanica","United States","Alabama","Morgan","","1999/02/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1999,0.200021450500589,53,1,1
-86.848944,32.779064,"Fraxinus pennsylvanica","United States","Alabama","Chilton","","2007/04/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2007,0.201631990448584,53,1,1
-86.835657,39.088422,"Fraxinus pennsylvanica","United States","Indiana","Greene","","2007/12/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2007,0.19548431303494,53,1,1
-86.859583,38.613496,"Fraxinus pennsylvanica","United States","Indiana","Martin","","2008/01/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.195968239527016,53,1,1
-87,33.89,"Fraxinus pennsylvanica","United States","Alabama","Cullman","","1990/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1990,722.154234348705,53,1,1
-86.942104,40.011199,"Fraxinus pennsylvanica","United States","Indiana","Montgomery","","2009/12/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2009,0.194535736567259,53,1,1
-86.727776,41.663872,"Fraxinus pennsylvanica","United States","Indiana","LaPorte","","2009/08/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2009,0.192811719643152,53,1,1
-86.97,36.31,"Fraxinus pennsylvanica","United States","Tennessee","Cheatham","","1989/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",1989,713.773812240402,53,1,1
-86.9,37.42,"Fraxinus pennsylvanica","United States","Kentucky","Ohio","","1986/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","30010","","","","plot",1986,709.81554713141,53,1,1
-86.934914,30.578114,"Fraxinus pennsylvanica","United States","Florida","Santa Rosa","","2006/01/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","22","","","","plot",2006,0.203610246180109,53,1,5
-86.482289,42.05653,"Fraxinus pennsylvanica","United States","Michigan","Berrien","","2007/11/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2007,0.192397798252442,54,1,1
-86.288893,44.266549,"Fraxinus pennsylvanica","United States","Michigan","Manistee","near corner of M-31 and M-55 1/4 mile E. Parkdale on S. side of county garage. Manistee Twp., T22N, R16W, Sec. 31 SE1/4","1989/08/01","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989006213","Deb Garlitz","935","Edward G. Voss","1990/01/01","","specimen",1989,0.190041782217351,55,0,8
-86.4453,43.493244,"Fraxinus pennsylvanica","United States","Michigan","Oceana","","2003/02/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2003,0.190870869523418,55,1,4
-85.924268,40.569362,"Fraxinus pennsylvanica","United States","Indiana","Miami","","2004/06/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2004,0.19395692642059,57,1,1
-85.95831,34.65353,"Fraxinus pennsylvanica","United States","Alabama","Jackson","ca 0.25 mi N of AL 35 on unnamed island along old levee of Tennessee R","1998/05/22","GBIF","UA","UA","UA","UNA",1777,"56580649","K. R. Brodeur with R. D. Whetstone, S. J. Threlkeld","","","","","specimen",1998,0.719547505374041,57,1,1
-85.919192,30.414892,"Fraxinus pennsylvanica","United States","Florida","Washington","","2009/08/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2009,0.203753045315015,57,1,7
-85.973321,43.710101,"Fraxinus pennsylvanica","United States","Michigan","Newaygo","","2001/08/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2001,0.190638842260569,57,1,6
-85.975206,32.211449,"Fraxinus pennsylvanica","United States","Alabama","Bullock","","2000/01/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2000,0.202151335613332,57,1,2
-85.930577,38.758956,"Fraxinus pennsylvanica","United States","Indiana","Jackson","","2010/01/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2010,0.195820342865513,57,1,1
-85.984896,42.987215,"Fraxinus pennsylvanica","United States","Michigan","Ottawa","","2001/04/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2001,0.191410780869997,57,1,3
-85.961594,44.531116,"Fraxinus pennsylvanica","United States","Michigan","Benzie","","2007/08/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2007,0.189757102926334,57,1,8
-85.96222,35.473911,"Fraxinus pennsylvanica","United States","Tennessee","Coffee","","2008/06/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2008,0.199085514122697,57,1,1
-85.94692,36.441326,"Fraxinus pennsylvanica","United States","Tennessee","Macon","","2010/05/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2010,0.198141038817344,57,1,1
-85.890378,46.16352,"Fraxinus pennsylvanica","United States","Michigan","Schoolcraft","","2004/01/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2004,0.187990653187576,57,1,8
-85.918111,41.172725,"Fraxinus pennsylvanica","United States","Indiana","Kosciusko","","2010/08/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2010,0.193327225540753,57,1,1
-85.98577,33.32756,"Fraxinus pennsylvanica","United States","Alabama","Talladega","Talladega-Tall National Forest - Chandler Springs Flat #1","2000/10/04","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Milo Pyne","2000/10/04","","plot",2000,0.724047553627283,57,1,1
-85.922125,39.035816,"Fraxinus pennsylvanica","United States","Indiana","Jackson","","2004/02/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2004,0.195538062676011,57,1,1
-85.92,31.64,"Fraxinus pennsylvanica","United States","Alabama","Pike","","1990/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1990,729.606096673346,57,1,4
-85.774537,45.477356,"Fraxinus pennsylvanica","United States","Michigan","Leelanau","North Fox Island in the southern interior of the island.","1985/06/27","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989042028","Brian T. Hazlett","3301","Edward G. Voss","1989/01/01","","specimen",1985,0.188735090556457,58,0,8
-85.270625,29.691901,"Fraxinus pennsylvanica","United States","Florida","Gulf","","2009/11/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2009,0.204378819645306,61,1,7
-84.97,36.08,"Fraxinus pennsylvanica","United States","Tennessee","Cumberland","","1979/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1979,714.585380745505,62,1,1
-84.992993,34.518841,"Fraxinus pennsylvanica","United States","Georgia","Gordon","","2003/08/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2003,0.20000270664568,62,1,1
-84.952621,42.340628,"Fraxinus pennsylvanica","United States","Michigan","Calhoun","","2003/04/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2003,0.192097366495174,62,1,1
-84.977197,31.493639,"Fraxinus pennsylvanica","United States","Georgia","Clay","","2000/06/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2000,0.202799103178063,62,1,7
-84.96423,43.763571,"Fraxinus pennsylvanica","United States","Michigan","Isabella","","2004/02/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2004,0.19058157113871,62,1,8
-84.953338,45.044977,"Fraxinus pennsylvanica","United States","Michigan","Antrim","","2002/10/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2002,0.189202803203264,62,1,8
-84.984548,41.504416,"Fraxinus pennsylvanica","United States","Indiana","De Kalb","","2010/01/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2010,0.192979362227237,62,1,1
-84.991494,35.813577,"Fraxinus pennsylvanica","United States","Tennessee","Cumberland","","2012/01/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2012,0.198755627326771,62,1,1
-84.959084,39.4658,"Fraxinus pennsylvanica","United States","Indiana","Franklin","","2007/01/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2007,0.19509768095711,62,1,1
-84.943023,46.466332,"Fraxinus pennsylvanica","United States","Michigan","Chippewa","","2003/06/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.187661352052809,62,0,8
-84.973906,44.341725,"Fraxinus pennsylvanica","United States","Michigan","Missaukee","","2003/01/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.189960943706982,62,1,8
-84.997654,30.343244,"Fraxinus pennsylvanica","United States","Florida","Liberty","","2007/08/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2007,0.203815551817008,62,1,7
-84.991704,29.827336,"Fraxinus pennsylvanica","United States","Florida","Franklin","","2003/01/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.204262441239759,62,1,7
-84.974767,32.18634,"Fraxinus pennsylvanica","United States","Georgia","Stewart","","2003/12/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2003,0.202174168331186,62,1,1
-84.979735,33.453509,"Fraxinus pennsylvanica","United States","Georgia","Coweta","","1998/10/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1998,0.201006954294214,62,1,1
-84.84466,40.288219,"Fraxinus pennsylvanica","United States","Indiana","Randolph","","2009/07/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2009,0.194248927195974,63,1,1
-84.870436,38.981204,"Fraxinus pennsylvanica","United States","Indiana","Ohio","","2011/08/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2011,0.195593826130301,63,1,1
-84.661319,37.64135,"Fraxinus pennsylvanica","United States","Kentucky","Garrard","Dix River South OF HWY 52; Inner Bluegrass","2011/04/30","GBIF","EKY","EKY","EKY","",4371,"1978001201","W.W. Overbeck","1448","","","","specimen",2011,0.196949174185367,64,1,1
-83.938092,43.876184,"Fraxinus pennsylvanica","United States","Michigan","Bay","","2004/03/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2004,0.190460886580193,68,1,4
-83.996615,34.041594,"Fraxinus pennsylvanica","United States","Georgia","Gwinnett","","1999/01/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",1999,0.200455105504715,68,1,1
-83.848312,30.043844,"Fraxinus pennsylvanica","United States","Florida","Taylor","","2005/03/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.204075585198691,68,1,6
-83.997354,40.201301,"Fraxinus pennsylvanica","United States","Ohio","Champaign","","2010/06/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2010,0.1943390173649,68,1,1
-83.868662,31.964446,"Fraxinus pennsylvanica","United States","Georgia","Crisp","","2007/07/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2007,0.202375384779053,68,1,2
-83.869414,39.995078,"Fraxinus pennsylvanica","United States","Ohio","Clark","","2007/02/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.194552400031602,68,1,1
-83.864163,42.840605,"Fraxinus pennsylvanica","United States","Michigan","Genesee","","2003/01/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2003,0.191566791887954,68,1,1
-83.91094,45.0667,"Fraxinus pennsylvanica","United States","Michigan","Montmorency","at S. edge of ball-field on N. edge of Emerick Park located on S. side of village of Hillman. Hillman Twp. T31N, R4E, Sec. 23, SE1/4","1986/07/26","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989501189","Russ Garlitz","1612","Edward G. Voss","1989/01/01","","specimen",1986,0.681045598268013,68,1,7
-83.94633,41.94304,"Fraxinus pennsylvanica","United States","Michigan","Lenawee","s. of River Raisin, w. of Raisin Center Hwy., Raisin Twp. T6SR4ES21, se qtr of ne qtr","1997/06/28","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989423625","Robert W. Smith","3277","Edward G. Voss","2000/01/01","","specimen",1997,0.693063338743966,68,1,1
-83.886014,44.268023,"Fraxinus pennsylvanica","United States","Michigan","Ogemaw","","2002/04/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2002,0.190040199525915,68,1,7
-83.95243,32.864143,"Fraxinus pennsylvanica","United States","Georgia","Monroe","","2002/11/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2002,0.201553616018419,68,1,1
-83.86834,35.254567,"Fraxinus pennsylvanica","United States","North Carolina","Graham","","2002/01/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2002,0.199297527289613,68,1,1
-83.971196,36.589056,"Fraxinus pennsylvanica","United States","Tennessee","Claiborne","","2010/03/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.197995497818391,68,1,1
-83.916558,38.971098,"Fraxinus pennsylvanica","United States","Ohio","Brown","","2006/05/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2006,0.19560413947846,68,1,1
-83.97839,33.713604,"Fraxinus pennsylvanica","United States","Georgia","Rockdale","","2010/03/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2010,0.200763662044215,68,1,1
-83.717503,29.980425,"Fraxinus pennsylvanica","United States","Florida","Taylor","","2011/03/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2011,0.204130422154048,69,1,6
-83.681666,46.022906,"Fraxinus pennsylvanica","United States","Michigan","Chippewa","","2003/04/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2003,0.188143414058543,69,1,7
-82.921554,30.478375,"Fraxinus pennsylvanica","United States","Florida","Hamilton","","2005/11/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","303","","","","plot",2005,0.203697570876986,73,1,6
-82.952809,42.840069,"Fraxinus pennsylvanica","United States","Michigan","Macomb","","2003/10/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2003,0.191567362155382,73,1,1
-82.992353,32.823808,"Fraxinus pennsylvanica","United States","Georgia","Wilkinson","","2010/04/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2010,0.201590788438858,73,1,2
-82.950373,45.650269,"Fraxinus pennsylvanica","Canada","Ontario","Manitoulin","Lake Huron, Great Duck Island, S end of island Lake Huron, Great Duck Island, S end.","1953/07/09","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899360847","Soper, J.H.","5920","Shields, J.K.","","","specimen",1953,0.188547735016879,73,0,5
-82.933061,34.897506,"Fraxinus pennsylvanica","United States","South Carolina","Oconee","","2000/03/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2000,0.199640922521509,73,1,1
-82.938153,43.021727,"Fraxinus pennsylvanica","United States","Michigan","","","2004/05/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","22","","","","plot",2004,0.191374025916735,73,1,1
-82.888333,29.186667,"Fraxinus pennsylvanica","United States","Florida","Levy","United States: Florida: Levy County. Waccasassa Bay State Preserve; T 15S R 14E S15 to S17 (ca 29° 11.2'N 82° 53.3'W); along boundary trail between Kelly Creek and Jack's Creek; wet depressions and pools in coastal hydric hammock. Tree ca 10 m tall; occasional. Associates: Iris hexagona, Crinum americanum, Samolus spp., Hibiscus spp., Leitneria floridana. Waccasassa Bay State Preserve","1996/06/16","GBIF","FLAS","FLAS","FLAS","",4393,"1457749738","J. Richard Abbott","9054","","","","specimen",1996,20.4810048011521,73,0,5
-82.995484,44.02928,"Fraxinus pennsylvanica","United States","Michigan","Huron","","2007/07/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2007,0.190296655507395,73,0,1
-82.980086,33.57042,"Fraxinus pennsylvanica","United States","Georgia","Taliaferro","","2006/04/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.200897748777289,73,1,1
-82.913839,35.274296,"Fraxinus pennsylvanica","United States","North Carolina","Transylvania","","2002/09/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2002,0.199278489857047,73,1,1
-82.901924,40.37449,"Fraxinus pennsylvanica","United States","Ohio","Morrow","","2011/11/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2011,0.194159423527175,73,1,1
-82.951075,36.366077,"Fraxinus pennsylvanica","United States","Tennessee","Hawkins","","2005/05/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2005,0.198215039572795,73,1,1
-82.990275,41.027911,"Fraxinus pennsylvanica","United States","Ohio","Seneca","","2009/09/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2009,0.193478729254845,73,1,1
-82.601965,28.63542,"Fraxinus pennsylvanica","United States","Florida","Hernando","","2006/09/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","401","","","","plot",2006,0.205272960241324,74,0,2
-82.580583,39.086869,"Fraxinus pennsylvanica","United States","Ohio","Jackson","","2008/06/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2008,0.195485900368776,74,1,1
-82.745573,31.885886,"Fraxinus pennsylvanica","United States","Georgia","Telfair","","2007/06/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2007,0.202446392785826,74,1,3
-82.317067,37.2988,"Fraxinus pennsylvanica","United States","Kentucky","Pike","Along west side of Russell Fork, lots of boulders and rock shelters","2011/06/17","GBIF","EKY","EKY","EKY","",4371,"1978075060","Julie B. Clark; Chip Clark","884","","","","specimen",2011,0.197291600524162,75,1,1
-82.371864,38.828125,"Fraxinus pennsylvanica","United States","Ohio","Gallia","","2011/03/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2011,0.195749915471607,75,1,1
-81.850855,45.671209,"Fraxinus pennsylvanica","Canada","Ontario","Manitoulin","Manitoulin Island, South Bay, Leask Point, Location Number: 630 South Bay, Leask Point., Location Number: 630","1963/07/03","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899360853","Soper, J.H., Bell, W.H.","","Soper, J.H.","","","specimen",1963,0.188525036293189,76,1,1
-81.833333,46.016667,"Fraxinus pennsylvanica","Canada","Ontario","Manitoulin","Great Cloche Island Lewis Lake","1971/06/28","GBIF","CMN","CMN","CMN","CAN",830,"1804376630","Winterhalder, Keith","929","Winterhalder, K.","1977/01/01","","specimen",1971,18.8150350353858,76,0,1
-81.959271,32.7892,"Fraxinus pennsylvanica","United States","Georgia","Jenkins","","1999/09/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",1999,0.201622660701016,76,1,3
-81.998582,34.100254,"Fraxinus pennsylvanica","United States","South Carolina","Greenwood","","2011/06/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2011,0.200399718310712,76,1,2
-81.802939,42.651214,"Fraxinus pennsylvanica","Canada","Ontario","Middlesex","Mosa Tp., Middlesex County Forest, Skunk's Misery, ca. 2 mi S of Newbury, 3 mi E of Bothwell, and 2 mi W of Wardsville Mosa Tp., Middlesex County Forest, Skunk's Misery, ca. 2 miles S of Newbury, 3 miles E of Bothwell, and 2 miles W of Wardsville.","1978/10/08","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899333262","McKay, S.M., Kuja, A.L.","","McKay, S.M.","","","specimen",1978,0.191768044680189,76,1,1
-81.909098,37.239906,"Fraxinus pennsylvanica","United States","Virginia","Buchanan","","2001/08/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2001,0.197350298930433,76,1,1
-81.776802,30.515279,"Fraxinus pennsylvanica","United States","Florida","Nassau","","2011/01/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2011,0.203665285626799,76,0,3
-81.990123,35.536698,"Fraxinus pennsylvanica","United States","North Carolina","Rutherford","","2002/05/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2002,0.199024679055842,76,1,1
-81.893809,40.535921,"Fraxinus pennsylvanica","United States","Ohio","Holmes","","2005/04/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2005,0.193991705368989,76,1,2
-81.93111468,29.278579788,"Fraxinus pennsylvanica","United States","Florida","Marion","Ocala National Forest - Oklawaha River Steel Bridge #3","2001/10/05","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Milo Pyne","2001/10/05","","plot",2001,0.20473153345606,76,0,2
-81.833296,33.187541,"Fraxinus pennsylvanica","United States","Georgia","Burke","","2009/04/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2009,0.201254451730341,76,1,4
-81.953875,36.780705,"Fraxinus pennsylvanica","United States","Virginia","Washington","","2010/05/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2010,0.19780618367079,76,1,1
-81.9578,31.009415,"Fraxinus pennsylvanica","United States","Georgia","Charlton","","2010/09/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","30","","","","plot",2010,0.203230255368332,76,1,3
-81.933721,39.516839,"Fraxinus pennsylvanica","United States","Ohio","Morgan","","2008/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2008,0.19504525020612,76,1,1
-81.923605,38.726769,"Fraxinus pennsylvanica","United States","West Virginia","Mason","","2009/12/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2009,0.195853092423913,76,1,1
-81.937054,41.400722,"Fraxinus pennsylvanica","United States","Ohio","Cuyahoga","","2011/07/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2011,0.193088238366413,76,1,1
-81.29861,44.82655,"Fraxinus pennsylvanica","Canada","Ontario","Bruce","Bruce Peninsula, Howdenvale; habitat: In low, wet depression","1926/08/16","TRT","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",NA,"034528","Watson, W.R.","3272","Watson, W.R.","","","specimen",1926,0.681979085175259,78,1,1
-81.36894,28.960653,"Fraxinus pennsylvanica","United States","Florida","Lake","","2010/12/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2010,0.205000312762705,78,0,1
-80.8596,34.6927,"Fraxinus pennsylvanica","United States","South Carolina","Lancaster","Lancaster","2000/07/13","GBIF","USCH","USCH","USCH","MAIN",4888,"1849110020","Pittman, Albert; Darr, Ann","7130003","Pittman, Albert","","","specimen",2000,7.19414364118161,79,1,2
-80.978544,40.410395,"Fraxinus pennsylvanica","United States","Ohio","Harrison","","2003/02/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2003,0.194122146479369,79,0,4
-80.921279,41.448704,"Fraxinus pennsylvanica","United States","Ohio","Trumbull","","2005/02/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2005,0.193037873389077,79,1,4
-80.932085,33.212751,"Fraxinus pennsylvanica","United States","South Carolina","Bamberg","","2010/09/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2010,0.201231050786639,79,1,4
