"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-73.880161,40.868746,"Fraxinus americana","United States","New York","Bronx","along Mosholu Parkway on either side of the Metro North railroad bridge and Webster Ave","1997/07/02","GBIF","CM","CM","CM","Botany",4306,"2859476928","Nee, M.","47130","M. Nee 1997","","CM filed-as name","specimen",1997,0.193644979753692,85,1,10
-73.09418,46.29989,"Fraxinus americana","Canada","Quebec","","SAINTE-URSULE, comté de MASKINONGE: bois près des chutes.","1942/08/22","GBIF","MNHN","MNHN","MNHN","P",4620,"474779989","Marie-Victorin [Frère]|Rolland-Germain [Frère]|Raymond, M.","","","","","specimen",1942,0.67623267173021,87,1,3
-72.719033,44.71027,"Fraxinus americana","United States","Vermont","Lamoille","","2008/03/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2008,0.18956405203453,88,1,3
-72.71492,41.51769,"Fraxinus americana","United States","Connecticut","Middlesex","","1986/08/14","GBIF","VT","VT","VT","",4912,"2573122264","","","","","","specimen",1986,0.694675503876314,88,1,14
-72.759678,43.762368,"Fraxinus americana","United States","Vermont","Windsor","","2008/11/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2008,0.190582862914853,88,1,1
-72.995521,45.291734,"Fraxinus americana","Canada","Quebec","Brome-Missisquoi","Farnham, île dans la rivière Yamaska","1980/08/06","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"473458630","Claude, Ginette; Houle, Gilles","sn","Claude, Ginette; Houle, Gilles","","","specimen",1980,0.188936021082022,88,1,3
-72.97177,42.69453,"Fraxinus americana","United States","Massachusetts","Berkshire","","1997/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","50009","","","","plot",1997,0.690199361275025,88,1,1
-72.041667,46.591667,"Fraxinus americana","Canada","Quebec","","Grondines, comté de Portneuf.","1961/08/18","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261965736","Doyon, Dominique","D61081802","C. B.","1964/06/04","","specimen",1961,18.7525081461656,90,0,2
-71.96,45.93,"Fraxinus americana","Canada","Quebec","","Tingwick, comté d'Arthabaska.","1982/07/06","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262011034","Masson, Pierre; Beaulieu, Michel","23666","Masson, Pierre","","","specimen",1982,677.680023273598,90,1,3
-71.961954,43.860443,"Fraxinus americana","United States","New Hampshire","Grafton","","2003/08/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2003,0.190477762639982,90,1,4
-71.956736,44.788194,"Fraxinus americana","United States","Vermont","Essex","","2009/11/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2009,0.189480014013743,90,1,2
-71.967329,41.431528,"Fraxinus americana","United States","Connecticut","New London","","2010/08/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2010,0.193055905011452,90,1,19
-71.97174,42.55564,"Fraxinus americana","United States","Massachusetts","Worcester","","1997/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10013","","","","plot",1997,0.690730128462312,90,1,7
-71.445556,46.668889,"Fraxinus americana","Canada","Quebec","","Lévis, Saint-Nicolas, terrain privé se situant entre les chemins Aubin et Demers, érablière","2006/07/21","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"1803145504","Couillard, Pierre-Luc","06-61","Couillard, Pierre-Luc","","","specimen",2006,18.744099067827,91,1,2
-70.851544,47.06888,"Fraxinus americana","Canada","Quebec","","Saint-Joachim-de-Courval, comté de Yamaska.","1981/07/29","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262010951","Doyon, Dominique; Fontaine, Marie-Andrée","23351","Doyon, Dominique","1983/08/26","","specimen",1981,0.187004874444798,92,1,1
-70.66054,43.95661,"Fraxinus americana","United States","Maine","Cumberland","","2004/08/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2004,0.685348680275646,92,1,15
-70.73479,46.800409,"Fraxinus americana","Canada","Quebec","","comté Bellechasse, Saint-Raphaël, rivière Bras de Saint-Raphaël, près de la centrale électrique.","1972/05/30","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261993288","Asselin, Alain","72-70","Vézina, André; Bernard, Jean-Paul","","","specimen",1972,0.187297565043964,92,1,1
-70.8513,44.1824,"Fraxinus americana","United States","Maine","Oxford","Oxford County ... summit of Mt. Sabattus, Lovell Township;;;;","1977/07/11","GBIF","MIN","MIN","MIN","Plants",4613,"2265433870","Shane, L.","77-33","","","","specimen",1977,6.84476701162602,92,1,9
-70.976405,42.987461,"Fraxinus americana","United States","New Hampshire","Rockingham","","2008/02/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.191410517762603,92,1,8
-70.86059,41.77788,"Fraxinus americana","United States","Massachusetts","Plymouth","","1997/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10001","","","","plot",1997,0.693690117171959,92,1,18
-70.26393,45.11288,"Fraxinus americana","United States","Maine","Franklin","","2007/10/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2007,0.680865939644037,93,1,8
-69.80711,44.97093,"Fraxinus americana","United States","Maine","Somerset","","2005/04/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","52","","","","plot",2005,0.681418026824924,94,1,32
-69.9113,45.34226,"Fraxinus americana","United States","Maine","Somerset","","2006/10/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2006,0.679972853290406,94,1,6
-69.78851,43.8629,"Fraxinus americana","United States","Maine","Sagadahoc","","2009/11/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2009,0.685710458676534,94,0,32
-69.92225,46.00005,"Fraxinus americana","United States","Maine","Somerset","","2007/08/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2007,0.67740564152369,94,1,1
-68.96633,45.29501,"Fraxinus americana","United States","Maine","Piscataquis","","2011/03/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2011,0.680156915318781,96,1,29
-68.96937,44.43332,"Fraxinus americana","United States","Maine","Waldo","","2004/04/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","51","","","","plot",2004,0.683504612881538,96,0,39
-68.76666,48.35,"Fraxinus americana","Canada","Quebec","Rimouski-Neigette","Rivière du Sud-Ouest","1972/07/05","GBIF","UConn","UConn","UConn","CONN",1807,"675232179","Boufford, David Edward;","6501","","","","specimen",1972,0.668177210313256,96,0,1
-68.8251,46.39964,"Fraxinus americana","United States","Maine","Piscataquis","","2007/07/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2007,0.67584209983374,96,1,1
-68.91615,47.1667,"Fraxinus americana","United States","Maine","Aroostook","","1994/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10043","","","","plot",1994,0.672833374764641,96,1,1
-69.0713,47.22949,"Fraxinus americana","United States","Maine","Aroostook","","2011/08/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2011,0.672586709208242,96,1,1
-61.30524,46.2343,"Fraxinus americana","Canada","Nova Scotia","Inverness","Inverness","2008/01/01","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807263997","MacKinnon, W","39964","Blaney, CS","","","specimen",2008,0.676489396329855,97,0,15
-64.64854,44.14703,"Fraxinus americana","Canada","Nova Scotia","Queens","Mill Village","1958/09/21","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"49784","Donly, JF","","","","","specimen",1958,0.684612800035895,97,1,20
-64.226838,46.707164,"Fraxinus americana","Canada","Prince Edward","Prince","O'Leary; habitat: rich wet woods","1924/07/03","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"31193","Fernald, ML; St. John, H","","","","","specimen",1924,0.187399151507951,97,1,14
-62.7107,45.56291,"Fraxinus americana","Canada","Nova Scotia","Pictou","Westville Highfield","1951/09/26","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909737","Sampson, DR","","","","","specimen",1951,0.679112683843488,97,1,20
-63.03886,45.640339,"Fraxinus americana","Canada","Nova Scotia","Pictou","West Branch 4 km southeast of West Branch","1976/08/12","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909812","et al; Jotcham, JR","","","","","specimen",1976,0.188558499373669,97,1,20
-67.425305,44.90801,"Fraxinus americana","United States","Maine","Washington","","2008/11/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2008,0.189350719223249,97,1,38
-67.9439,45.36118,"Fraxinus americana","United States","Maine","Washington","","1994/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10065","","","","plot",1994,0.679899136802964,97,1,34
-66.26883,44.32806,"Fraxinus americana","Canada","Nova Scotia","Digby","Long Island; habitat: roadside woods; 2 miles west of Tiverton","1949/06/17","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"22002","Roland, AE; Smith, EC","","","","","specimen",1949,0.683912307744719,97,1,30
-60.40852,46.05953,"Fraxinus americana","Canada","Nova Scotia","Cape Breton","Gillis Lake; habitat: occasional tree, lake edge","1956/07/24","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"41441","Macdonald, AC; Smith, EC; Bentley, PA","","","","","specimen",1956,0.677173086740841,97,1,11
-65.7774,44.55504,"Fraxinus americana","Canada","Nova Scotia","Digby","Hillgrove; habitat: common tree, wet area","1956/06/20","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"41439","Macdonald, AC; Smith, EC; Bentley, PA","","","","","specimen",1956,0.683032812108168,97,1,30
-60.283333,45.933333,"Fraxinus americana","Canada","Nova Scotia","Cape Breton","Huntington Two Rivers Wildlife Park, shore of Mire River","1999/07/09","GBIF","Acadia University","Acadia University","Acadia University","CBU",847,"1820374664","Williams, M; Ferguson, S","8204","","","","specimen",1999,18.8240832745754,97,1,11
-64.49592,45.07662,"Fraxinus americana","Canada","Nova Scotia","Kings","Kentville","1939/05/27","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"ECS018352","Mclellan, JW","843","","","","specimen",1939,0.681007009345788,97,1,11
-61.50316,45.4369,"Fraxinus americana","Canada","Nova Scotia","Guysborough","Boylston north side of river west of Boylston","1962/06/21","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909800","Walker, DM; Smith, EC; Demone, GR; Clattenburg, RE","","","","","specimen",1962,0.67960404046255,97,1,16
-60.598287,47.041408,"Fraxinus americana","Canada","Nova Scotia","Inverness","Cape St. Lawrence; habitat: mixed with red maple and fir","1950/07/27","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"20401","Sampson, DR; Smith, EC; Collins, EH; Bent, FC; Bruce, JM","","","","","specimen",1950,0.187034837813175,97,0,3
-62.5384,44.92818,"Fraxinus americana","Canada","Nova Scotia","Halifax","Sheet Harbour banks of Little River, near mouth of Sheet Harbour","1960/08/13","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909791","Smith, EC; Chase, EL; Clattenburg, RE; Quinton, D","","","","","specimen",1960,0.681584203640175,97,1,20
-63.23599,44.93112,"Fraxinus americana","Canada","Nova Scotia","Halifax","Meaghers Grant","1953/08/10","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"620532212","Webster, DH; Smith, EC; Taylor, JC; Slipp, LB","","","","","specimen",1953,0.681572776326145,97,1,13
-65.85238,43.79784,"Fraxinus americana","Canada","Nova Scotia","Yarmouth","Argyle; habitat: wet spruce woods; near Randel Lake","1929/08/04","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"ECS027819","Long, B; Lander, DH","","","","","specimen",1929,0.685961485872962,97,1,23
-66.00559,43.854,"Fraxinus americana","Canada","Nova Scotia","Yarmouth","Pleasant Lake beside Salmon Lake","1954/08/16","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909747","Erskine, JS","","","","","specimen",1954,0.685744805854919,97,1,27
-67.99946,46.05561,"Fraxinus americana","United States","Maine","Aroostook","","1994/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10004","","","","plot",1994,0.677188415657663,97,1,4
-62.5241666667,46.4302777778,"Fraxinus americana","Canada","Prince Edward","Kings","Saint Peters Bog; habitat: sugar maple, red maple, balsam fir, red spruce; ~4.5km ENE of St Peters, in headwaters of W branch of McAskil River","2001/07/11","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"ECS025204","Spicer, CD; Blaney, CS","","","","","specimen",2001,18.7700738616657,97,1,13
-67.91613,47.13893,"Fraxinus americana","United States","Maine","Aroostook","","1994/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10025","","","","plot",1994,0.672942450464265,97,1,1
